Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 04:56:00,2.269562029333725,0.09776690045951261,0.0,0.037826033822228745,0.0016294483409918768,0.0,0.01640514672853911,0.0,0.1371834603829635,2.1159734222222224,0.0,0.0,0.09776690045951261,0.0,1,0,0,Off,0.0,0,Off,0.004478402549342105,0.0,On,0.011926744179197004,0,On,0.006827593103613312,0,On,0.1303558672793502,0.09776690045951261,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,34.54720411294864,51.666666666666686,46.10666666666668,0.0,51.53465210170778,0.0,0.0,0.0,34.54720411294864,50.497905821899316,51.53465210170778,49.979532681995096,12.43753247303448,20.843920616399412,0.0,-1.1,1397.9085458887484,-1026.045273461683,-0.0,-0.0,342.4625390686148,0.0,3.0,0.03542979633922968,0.0,0,0.49475936061384085,197.99884266666666,-34.4821419404056,0.2223681536353174,10.269374595614153,0.003329284840265703,93.54834638736652,1.2169044529425852
2025-01-01 04:57:00,2.269562029333725,0.09776690045951261,0.0,0.037826033822228745,0.0016294483409918768,0.0,0.01640514672853911,0.0,0.1371834603829635,2.1159734222222224,0.0,0.0,0.09776690045951261,0.0,1,0,0,Off,0.0,0,Off,0.004478402549342105,0.0,On,0.011926744179197004,0,On,0.006827593103613312,0,On,0.1303558672793502,0.09776690045951261,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,34.52936792618488,51.666666666666686,46.10666666666668,0.0,51.53136586823983,0.0,0.0,0.0,34.52936792618488,50.4949967755008,51.53136586823983,49.97681222913129,12.43753247303448,20.85632729052404,0.0,-1.1,1396.6854993448642,-1027.0026249316306,-0.0,-0.0,342.4625390686148,0.0,3.0,0.03544281541645604,0.0,0,0.49494116550661027,197.99884266666666,-34.747837014342316,0.22223070792633315,10.275341736602215,0.00332977089808116,93.46978248126493,1.2168527447777744
2025-01-01 04:58:00,2.269562029333725,0.09776690045951261,0.0,0.037826033822228745,0.0016294483409918768,0.0,0.01640514672853911,0.0,0.1371834603829635,2.1159734222222224,0.0,0.0,0.09776690045951261,0.0,1,0,0,Off,0.0,0,Off,0.004478402549342105,0.0,On,0.011926744179197004,0,On,0.006827593103613312,0,On,0.1303558672793502,0.09776690045951261,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,34.51189125489224,51.666666666666686,46.10666666666668,0.0,51.52808130659507,0.0,0.0,0.0,34.51189125489224,50.49208923099791,51.52808130659507,49.97409319319934,12.43753247303448,20.86842648091875,0.0,-1.1,1395.5006602953254,-1027.9365883803985,-0.0,-0.0,342.4625390686148,0.0,3.0,0.03545550935267196,0.0,0,0.495118429968018,197.99884266666666,-34.99871261511343,0.22209753490430237,10.281146053695679,0.003330256568331732,93.39180009915532,1.216802313789016
2025-01-01 04:59:00,2.269562029333725,0.09776690045951261,0.0,0.037826033822228745,0.0016294483409918768,0.0,0.01640514672853911,0.0,0.1371834603829635,2.1159734222222224,0.0,0.0,0.09776690045951261,0.0,1,0,0,Off,0.0,0,Off,0.004478402549342105,0.0,On,0.011926744179197004,0,On,0.006827593103613312,0,On,0.1303558672793502,0.09776690045951261,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,34.494760229145,51.666666666666686,46.10666666666668,0.0,51.524798384241905,0.0,0.0,0.0,34.494760229145,50.48918315811766,51.524798384241905,49.971375545055544,12.43753247303448,20.88023007795295,0.0,-1.1,1394.3524300342958,-1028.8480565742059,-0.0,-0.0,342.4625390686148,0.0,3.0,0.03546789080761106,0.0,0,0.4952913307849035,197.99884266666666,-35.23547468233547,0.2219684636064321,10.286793822784205,0.0033307418534968512,93.31437800451047,1.2167531104539924
2025-01-01 05:00:00,2.2781911163445736,0.09969651033700301,0.0,0.037969851939076225,0.0016616085056167169,0.0,0.02099348805212361,0.0,0.14122420607022756,2.1159734222222224,0.0,0.0,0.09969651033700301,0.0,1,0,0,Off,0.0,0,Off,0.004990219983552631,0.0,On,0.016003268068570976,0,On,0.008295525620890174,0,On,0.1329286804493374,0.09969651033700301,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,34.42602147695902,51.666666666666686,46.10666666666668,0.0,51.52151706990313,0.4017060343038019,1094.5706614743895,0.0,34.42602147695902,50.486278527754976,51.52151706990313,49.9686592566809,12.43753247303448,20.891749443345173,0.0,-1.1,1401.688273384699,-1029.737883342956,-0.0,-0.0,350.91152915756425,0.0,3.0,0.03547997187248254,0.0,0,0.4954600368049471,197.99884266666666,-35.45879465213178,0.22184333097982337,10.292968690136895,0.0033312267559668512,93.29152497816979,1.2167050874614576
2025-01-01 05:01:00,2.2781911163445736,0.09969651033700301,0.0,0.037969851939076225,0.0016616085056167169,0.0,0.02099348805212361,0.0,0.14122420607022756,2.1159734222222224,0.0,0.0,0.09969651033700301,0.0,1,0,0,Off,0.0,0,Off,0.004990219983552631,0.0,On,0.016003268068570976,0,On,0.008295525620890174,0,On,0.1329286804493374,0.09969651033700301,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,34.30540245177622,51.666666666666686,46.10666666666668,0.0,51.50441063760962,0.40188193157024754,1094.570661474389,0.0,34.30540245177622,50.39121139225707,51.50441063760962,49.8346117695808,12.43753247303448,20.903224339459626,0.0,-1.1,1400.5856850969508,-1030.6245762915614,-0.0,-0.0,350.91152915756425,0.0,3.0,0.03549200409786558,0.0,0,0.4956280608059963,197.99884266666666,-35.67468999127443,0.2217188780566692,10.298441489986706,0.0033317115588167652,93.21470359439893,1.2166572522984873
2025-01-01 05:02:00,2.2781911163445736,0.09969651033700301,0.0,0.037969851939076225,0.0016616085056167169,0.0,0.02099348805212361,0.0,0.14122420607022756,2.1159734222222224,0.0,0.0,0.09969651033700301,0.0,1,0,0,Off,0.0,0,Off,0.004990219983552631,0.0,On,0.016003268068570976,0,On,0.008295525620890174,0,On,0.1329286804493374,0.09969651033700301,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,34.18510826717966,51.666666666666686,46.10666666666668,0.0,51.487302875237425,0.40205799664095515,1094.570661474389,0.0,34.18510826717966,50.29615441348096,51.487302875237425,49.70058018260273,12.43753247303448,20.91442977897713,0.0,-1.1,1399.5142099567838,-1031.4907377954999,-0.0,-0.0,350.91152915756425,0.0,3.0,0.03550375166000742,0.0,0,0.4957921096274576,197.99884266666666,-35.880003627502845,0.2215981516617715,10.30377152984314,0.003332195981498529,93.13839595158665,1.2166105359493895
2025-01-01 05:03:00,2.2781911163445736,0.09969651033700301,0.0,0.037969851939076225,0.0016616085056167169,0.0,0.02099348805212361,0.0,0.14122420607022756,2.1159734222222224,0.0,0.0,0.09969651033700301,0.0,1,0,0,Off,0.0,0,Off,0.004990219983552631,0.0,On,0.016003268068570976,0,On,0.008295525620890174,0,On,0.1329286804493374,0.09969651033700301,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,34.065127063853424,51.666666666666686,46.10666666666668,0.0,51.470193755219526,0.40223423003864633,1094.5706614743895,0.0,34.065127063853424,50.20110756407344,51.470193755219526,49.5665644685004,12.43753247303448,20.92537592711764,0.0,-1.1,1398.474868143258,-1032.3371332630054,-0.0,-0.0,350.91152915756425,0.0,3.0,0.035515225365580334,0.0,0,0.495952334179097,197.99884266666666,-36.07294997352325,0.22148100651844144,10.308964174201677,0.003332680026207051,93.06258387748981,1.2165648961035889
2025-01-01 05:04:00,2.2781911163445736,0.09969651033700301,0.0,0.037969851939076225,0.0016616085056167169,0.0,0.02099348805212361,0.0,0.14122420607022756,2.1159734222222224,0.0,0.0,0.09969651033700301,0.0,1,0,0,Off,0.0,0,Off,0.004990219983552631,0.0,On,0.016003268068570976,0,On,0.008295525620890174,0,On,0.1329286804493374,0.09969651033700301,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,33.94544742698258,51.666666666666686,46.10666666666668,0.0,51.453083251061145,0.40241063227643287,1094.570661474389,0.0,33.94544742698258,50.10607081767994,51.453083251061145,49.432564600989345,12.43753247303448,20.93607256818848,0.0,-1.1,1397.466460266227,-1033.1645001303543,-0.0,-0.0,350.91152915756425,0.0,3.0,0.03552643561102221,0.0,0,0.49610887964196226,197.99884266666666,-36.253990983205334,0.22136730307196517,10.31470337610924,0.0033331636950609104,92.98724987202833,1.2165202920447107
2025-01-01 05:05:00,2.2781911163445736,0.09969651033700301,0.0,0.037969851939076225,0.0016616085056167169,0.0,0.02099348805212361,0.0,0.14122420607022756,2.1159734222222224,0.0,0.0,0.09969651033700301,0.0,1,0,0,Off,0.0,0,Off,0.004990219983552631,0.0,On,0.016003268068570976,0,On,0.008295525620890174,0,On,0.1329286804493374,0.09969651033700301,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,33.8260584354432,51.666666666666686,46.10666666666668,0.0,51.435971337299584,0.4025872038581882,1094.5706614743892,0.0,33.8260584354432,50.01104414890707,51.435971337299584,49.29858055471081,12.43753247303448,20.946529063162423,0.0,-1.1,1396.487328723706,-1033.973544473811,-0.0,-0.0,350.91152915756425,0.0,3.0,0.03553739233887444,0.0,0,0.49626188485866435,197.99884266666666,-36.42407818226957,0.2212569080265549,10.319636760619456,0.0033336469901051433,92.91237718841954,1.2164766848247532
2025-01-01 05:06:00,2.2781911163445736,0.09969651033700301,0.0,0.037969851939076225,0.0016616085056167169,0.0,0.02099348805212361,0.0,0.14122420607022756,2.1159734222222224,0.0,0.0,0.09969651033700301,0.0,1,0,0,Off,0.0,0,Off,0.004990219983552631,0.0,On,0.016003268068570976,0,On,0.008295525620890174,0,On,0.1329286804493374,0.09969651033700301,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,33.70694965384769,51.666666666666686,46.10666666666668,0.0,51.41885798945956,0.40276394527896575,1094.570661474389,0.0,33.70694965384769,49.916027533281024,51.41885798945956,49.16461230519177,12.43753247303448,20.956754356490467,0.0,-1.1,1395.5361200463913,-1034.764941432227,-0.0,-0.0,350.91152915756425,0.0,3.0,0.03554810504569892,0.0,0,0.4964114824439333,197.99884266666666,-36.58388990116832,0.22114969421324246,10.324447563970732,0.003334129913314384,92.83794982232946,1.2164340372346165
2025-01-01 05:07:00,2.2781911163445736,0.09969651033700301,0.0,0.037969851939076225,0.0016616085056167169,0.0,0.02099348805212361,0.0,0.14122420607022756,2.1159734222222224,0.0,0.0,0.09969651033700301,0.0,1,0,0,Off,0.0,0,Off,0.004990219983552631,0.0,On,0.016003268068570976,0,On,0.008295525620890174,0,On,0.1329286804493374,0.09969651033700301,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,33.58811110106535,51.666666666666686,46.10666666666668,0.0,51.4017431840093,0.4029408570254134,1094.5706614743892,0.0,33.58811110106535,49.82102094720676,51.4017431840093,49.0306598288055,12.43753247303448,20.966757002951766,0.0,-1.1,1394.6117135573359,-1035.5393371875393,-0.0,-0.0,350.91152915756425,0.0,3.0,0.035558582810933624,0.0,0,0.4965577991875733,197.99884266666666,-36.73390063491126,0.2210455401880747,10.329819867803076,0.003334612466595967,92.76395246342572,1.216392313691841
2025-01-01 05:08:00,2.2781911163445736,0.09969651033700301,0.0,0.037969851939076225,0.0016616085056167169,0.0,0.02099348805212361,0.0,0.14122420607022756,2.1159734222222224,0.0,0.0,0.09969651033700301,0.0,1,0,0,Off,0.0,0,Off,0.004990219983552631,0.0,On,0.016003268068570976,0,On,0.008295525620890174,0,On,0.1329286804493374,0.09969651033700301,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,33.46953322319655,51.666666666666686,46.10666666666668,0.0,51.38462689831943,0.40311793957615916,1094.5706614743892,0.0,33.46953322319655,49.726024367929654,51.38462689831943,48.89672310273477,12.43753247303448,20.97654519122,0.0,-1.1,1393.71305725277,-1036.2973506996602,-0.0,-0.0,350.91152915756425,0.0,3.0,0.03556883432224442,0.0,0,0.49670095640848677,197.99884266666666,-36.874543427356265,0.2209443298782675,10.334399102478097,0.0033350946517928244,92.69037045295813,1.2163514801420336
2025-01-01 05:09:00,2.2781911163445736,0.09969651033700301,0.0,0.037969851939076225,0.0016616085056167169,0.0,0.02099348805212361,0.0,0.14122420607022756,2.1159734222222224,0.0,0.0,0.09969651033700301,0.0,1,0,0,Off,0.0,0,Off,0.004990219983552631,0.0,On,0.016003268068570976,0,On,0.008295525620890174,0,On,0.1329286804493374,0.09969651033700301,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,33.351206871966724,51.666666666666686,46.10666666666668,0.0,51.36750911062439,0.4032951934021752,1094.5706614743892,0.0,33.351206871966724,49.63103777349958,51.36750911062439,48.76280210493718,12.43753247303448,20.986126761830096,0.0,-1.1,1392.8391225071528,-1037.0395750152577,-0.0,-0.0,350.91152915756425,0.0,3.0,0.03557886789495572,0.0,0,0.49684107022601437,197.99884266666666,-37.00625385737608,0.22084595230733645,10.339548773695924,0.0033355764706862086,92.61718975174135,1.2163115039835448
2025-01-01 05:10:00,2.2781911163445736,0.09969651033700301,0.0,0.037969851939076225,0.0016616085056167169,0.0,0.02099348805212361,0.0,0.14122420607022756,2.1159734222222224,0.0,0.0,0.09969651033700301,0.0,1,0,0,Off,0.0,0,Off,0.004990219983552631,0.0,On,0.016003268068570976,0,On,0.008295525620890174,0,On,0.1329286804493374,0.09969651033700301,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,33.233123286867794,51.666666666666686,46.10666666666668,0.0,51.35038979998566,0.4034726189671227,1094.5706614743892,0.0,33.233123286867794,49.53606114273675,51.35038979998566,48.628896814112295,12.43753247303448,20.995509223019933,0.0,-1.1,1391.9889146578093,-1037.7665784183798,-0.0,-0.0,350.91152915756425,0.0,3.0,0.03558869148920764,0.0,0,0.4969782517995259,197.99884266666666,-37.129458303597445,0.22075030135159895,10.343912969175358,0.0033360579249982797,92.54439691204767,1.216272354001012
2025-01-01 05:11:00,2.2781911163445736,0.09969651033700301,0.0,0.037969851939076225,0.0016616085056167169,0.0,0.02099348805212361,0.0,0.14122420607022756,2.1159734222222224,0.0,0.0,0.09969651033700301,0.0,1,0,0,Off,0.0,0,Off,0.004990219983552631,0.0,On,0.016003268068570976,0,On,0.008295525620890174,0,On,0.1329286804493374,0.09969651033700301,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,33.115274077014874,51.666666666666686,46.10666666666668,0.0,51.333268946256794,0.4036502167276818,1094.5706614743892,0.0,33.115274077014874,49.44109445519904,51.333268946256794,48.49500720967017,12.43753247303448,21.004699766063695,0.0,-1.1,1391.161482462531,-1038.47890554752,-0.0,-0.0,350.91152915756425,0.0,3.0,0.0355983127265372,0.0,0,0.4971126075599686,197.99884266666666,-37.24456336973553,0.22065727550582034,10.348175296722403,0.003336539016394578,92.47197905038003,1.2162340003010759
2025-01-01 05:12:00,2.2781911163445736,0.09969651033700301,0.0,0.037969851939076225,0.0016616085056167169,0.0,0.02099348805212361,0.0,0.14122420607022756,2.1159734222222224,0.0,0.0,0.09969651033700301,0.0,1,0,0,Off,0.0,0,Off,0.004990219983552631,0.0,On,0.016003268068570976,0,On,0.008295525620890174,0,On,0.1329286804493374,0.09969651033700301,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,32.99765120398888,51.666666666666686,46.10666666666668,0.0,51.31614653004991,0.40382798713386636,1094.5706614743895,0.0,32.99765120398888,49.3461376911509,51.31614653004991,48.3611332717014,12.43753247303448,21.013705280101387,0.0,-1.1,1390.3559181340588,-1039.177078479051,-0.0,-0.0,350.91152915756425,0.0,3.0,0.035607738905891625,0.0,0,0.4972442394334847,197.99884266666666,-37.35195476667667,0.22056677765781607,10.353020127919109,0.0033370197464863824,92.39992382111835,1.2161964142502508
2025-01-01 05:13:00,2.2781911163445736,0.09969651033700301,0.0,0.037969851939076225,0.0016616085056167169,0.0,0.02099348805212361,0.0,0.14122420607022756,2.1159734222222224,0.0,0.0,0.09969651033700301,0.0,1,0,0,Off,0.0,0,Off,0.004990219983552631,0.0,On,0.016003268068570976,0,On,0.008295525620890174,0,On,0.1329286804493374,0.09969651033700301,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,32.88024696498928,51.666666666666686,46.10666666666668,0.0,51.29902253270389,0.40400593062932455,1094.5706614743892,0.0,32.88024696498928,49.251190831533634,51.29902253270389,48.227274980948515,12.43753247303448,21.022532366243336,0.0,-1.1,1389.5713543032534,-1039.8615977594734,-0.0,-0.0,350.91152915756425,0.0,3.0,0.03561697701884524,0.0,0,0.4973732450539079,197.99884266666666,-37.451999317059645,0.22047871487478124,10.357089687410621,0.0033375001168329615,92.32821939145614,1.216159568415849
2025-01-01 05:14:00,2.2781911163445736,0.09969651033700301,0.0,0.037969851939076225,0.0016616085056167169,0.0,0.02099348805212361,0.0,0.14122420607022756,2.1159734222222224,0.0,0.0,0.09969651033700301,0.0,1,0,0,Off,0.0,0,Off,0.004990219983552631,0.0,On,0.016003268068570976,0,On,0.008295525620890174,0,On,0.1329286804493374,0.09969651033700301,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,32.7630539778952,51.666666666666686,46.10666666666668,0.0,51.28189693625395,0.4041840476516249,1094.5706614743892,0.0,32.7630539778952,49.15625385793717,51.28189693625395,48.093432318778795,12.43753247303448,21.031187350908905,0.0,-1.1,1388.8069613783066,-1040.5329433829165,-0.0,-0.0,350.91152915756425,0.0,3.0,0.03562603376398029,0.0,0,0.4974997179635842,197.99884266666666,-37.54504661856341,0.22039299820180228,10.361748993223575,0.003337980128943719,92.25685441770807,1.216123436510135
2025-01-01 05:15:00,2.3007943774908592,0.10516373832322576,0.0,0.03834657295818099,0.0017527289720537626,0.0,0.03224469398679578,0.0,0.15257626128184115,2.1159734222222224,0.0,0.0,0.10516373832322576,0.0,1,0,0,Off,0.0,0,Off,0.004990219983552631,0.0,On,0.027254474003243153,0,On,0.012357943517540096,0,On,0.14021831776430105,0.10516373832322576,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,32.644131225362116,51.666666666666686,46.10666666666668,0.0,51.264769723402694,0.41941838315608193,1135.3259520612016,0.0,32.644131225362116,49.061326752573066,51.264769723402694,47.95960526715825,12.43753247303448,21.039676298453415,0.0,-1.1,1410.1549321432801,-1041.1915757177007,-0.0,-0.0,373.00451569180257,0.0,3.0,0.03563491556049118,0.0,0,0.49762374780334834,197.99884266666666,-37.63143005304394,0.22030954247162213,10.366320491872766,0.0033384597842802404,92.33890040650397,1.2160879933374669
2025-01-01 05:16:00,2.3007943774908592,0.10516373832322576,0.0,0.03834657295818099,0.0017527289720537626,0.0,0.03224469398679578,0.0,0.15257626128184115,2.1159734222222224,0.0,0.0,0.10516373832322576,0.0,1,0,0,Off,0.0,0,Off,0.004990219983552631,0.0,On,0.027254474003243153,0,On,0.012357943517540096,0,On,0.14021831776430105,0.10516373832322576,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,32.52277574267214,51.666666666666686,46.10666666666668,0.0,51.24712605370932,0.4196090597062074,1135.3259520612016,0.0,32.52277574267214,48.962977862942104,51.24712605370932,47.8209037675585,12.43753247303448,21.04860357368573,0.0,-1.1,1409.3680012260597,-1041.8843937050415,-0.0,-0.0,373.00451569180257,0.0,3.0,0.035644254683745574,0.0,0,0.49775416398203015,197.99884266666666,-37.72554298292355,0.220220218895919,10.370439406626978,0.003338939880176586,92.26696021740216,1.2160507400862817
2025-01-01 05:17:00,2.3007943774908592,0.10516373832322576,0.0,0.03834657295818099,0.0017527289720537626,0.0,0.03224469398679578,0.0,0.15257626128184115,2.1159734222222224,0.0,0.0,0.10516373832322576,0.0,1,0,0,Off,0.0,0,Off,0.004990219983552631,0.0,On,0.027254474003243153,0,On,0.012357943517540096,0,On,0.14021831776430105,0.10516373832322576,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,32.401631253509095,51.666666666666686,46.10666666666668,0.0,51.22948068978178,0.4197999280411629,1135.3259520612016,0.0,32.401631253509095,48.86463919204632,51.22948068978178,47.68221844317859,12.43753247303448,21.057359286395926,0.0,-1.1,1408.596033989899,-1042.564073596415,-0.0,-0.0,373.00451569180257,0.0,3.0,0.03565341305000118,0.0,0,0.49788205597975727,197.99884266666666,-37.81783032771067,0.2201332321339517,10.375148997182155,0.003339419616731765,92.19535908330721,1.2160141984594048
2025-01-01 05:18:00,2.3007943774908592,0.10516373832322576,0.0,0.03834657295818099,0.0017527289720537626,0.0,0.03224469398679578,0.0,0.15257626128184115,2.1159734222222224,0.0,0.0,0.10516373832322576,0.0,1,0,0,Off,0.0,0,Off,0.004990219983552631,0.0,On,0.027254474003243153,0,On,0.012357943517540096,0,On,0.14021831776430105,0.10516373832322576,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,32.280690794233124,51.666666666666686,46.10666666666668,0.0,51.21183361441318,0.41999098863417944,1135.3259520612016,0.0,32.280690794233124,48.766310722119,51.21183361441318,47.54354927597192,12.43753247303448,21.06594940392615,0.0,-1.1,1407.844473029856,-1043.2310685065456,-0.0,-0.0,373.00451569180257,0.0,3.0,0.035662396974894546,0.0,0,0.498007511991231,197.99884266666666,-37.90239637762305,0.22004849840882237,10.379089006906767,0.0033398989954061733,92.1240862819549,1.215978343665611
2025-01-01 05:19:00,2.3007943774908592,0.10516373832322576,0.0,0.03834657295818099,0.0017527289720537626,0.0,0.03224469398679578,0.0,0.15257626128184115,2.1159734222222224,0.0,0.0,0.10516373832322576,0.0,1,0,0,Off,0.0,0,Off,0.004990219983552631,0.0,On,0.027254474003243153,0,On,0.012357943517540096,0,On,0.14021831776430105,0.10516373832322576,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,32.15994750066511,51.666666666666686,46.10666666666668,0.0,51.19418481102615,0.42018224195291526,1135.3259520612016,0.0,32.15994750066511,48.667992435979826,51.19418481102615,47.40489624845667,12.43753247303448,21.074379808558557,0.0,-1.1,1407.112823857385,-1043.8858256046917,-0.0,-0.0,373.00451569180257,0.0,3.0,0.03567121268026472,0.0,0,0.4981306189013172,197.99884266666666,-37.979288451948236,0.21996593531590947,10.383626351375877,0.0033403780176149787,92.05313122570482,1.2159431512734162
2025-01-01 05:20:00,2.3007943774908592,0.10516373832322576,0.0,0.03834657295818099,0.0017527289720537626,0.0,0.03224469398679578,0.0,0.15257626128184115,2.1159734222222224,0.0,0.0,0.10516373832322576,0.0,1,0,0,Off,0.0,0,Off,0.004990219983552631,0.0,On,0.027254474003243153,0,On,0.012357943517540096,0,On,0.14021831776430105,0.10516373832322576,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,32.03939478995608,51.666666666666686,46.10666666666668,0.0,51.176534263663825,0.42037368845952583,1135.3259520612016,0.0,32.03939478995608,48.56968431702646,51.176534263663825,47.26625934370778,12.43753247303448,21.08265614140685,0.0,-1.1,1406.3992758345457,-1044.5287739554694,-0.0,-0.0,373.00451569180257,0.0,3.0,0.03567986613116863,0.0,0,0.49825146000904835,197.99884266666666,-38.049888124009726,0.21988546391969468,10.387399762118251,0.0033408566847286424,91.98248375760312,1.215908597855816
